Station_ID	Station_Name	State	Latitude	Longitude	Elevation	tl01	tl02	tl03	tl04	tl05	tl06	tl07	tl08	tl09	tl10	tl11	tl12	t01	t02	t03	t04	t05	t06	t07	t08	t09	t10	t11	t12	pp01	pp02	pp03	pp04	pp05	pp06	pp07	pp08	pp09	pp10	pp11	pp12	ss01	ss02	ss03	ss04	ss05	ss06	ss07	ss08	ss09	ss10	ss11	ss12	Status
USC00050895	BRANDON	CO	38.45	-102.43	1196.30																									0.63	0.55	1.65	3.75	5.41	6.95	6.78	6.09	2.26	3.70	0.86	0.60													P
USC00050909	BRECKENRIDGE	CO	39.48	-106.04	2920.00																									3.22	3.78	4.62	5.30	4.41	3.40	5.61	6.01	4.14	3.88	3.70	3.75	58.42	59.43	66.04	69.08	25.40	3.81	0.12	0.00	6.35	31.75	61.97	62.23	PS
USC00050945	BRIGGSDALE	CO	40.63	-104.32	1473.40	-12.38	-10.66	-5.94	-1.16	4.77	9.83	13.05	12.27	6.00	-0.66	-7.77	-12.88	-3.77	-1.94	2.88	7.61	13.27	18.66	22.27	21.27	15.63	8.69	0.99	-4.30	0.48	0.45	1.82	2.99	5.05	5.15	5.66	5.23	3.14	2.28	1.16	0.71	7.62	5.33	7.87	1.77	0.50	0.00	0.00	0.00	0.25	2.03	5.84	9.90	TPS
USC00050950	BRIGHTON 3 SE	CO	39.94	-104.83	1528.90	-9.77	-8.16	-3.72	0.77	6.05	10.94	14.00	13.16	7.66	1.16	-4.94	-9.94	-1.50	0.00	4.63	9.16	14.38	19.69	23.00	21.88	16.88	10.22	3.33	-1.80	1.09	0.93	3.04	4.21	5.71	4.87	3.70	5.35	2.79	2.43	1.98	1.24	14.73	10.92	19.30	9.39	1.01	0.00	0.00	0.00	1.52	6.85	16.00	16.00	TPS
USC00051017	BROWNS PARK REFUGE	CO	40.80	-108.91	1631.90	-16.77	-15.55	-9.77	-6.38	-1.27	2.44	5.27	3.83	-0.55	-6.66	-11.55	-16.05	-6.66	-4.52	0.75	4.58	10.38	15.13	18.66	17.38	12.66	5.86	-1.05	-6.08	1.11	1.11	1.98	2.05	2.43	1.85	1.85	1.34	2.54	3.04	1.39	0.91													TP
USC00051018	BROWNS PARK STORE	CO	40.78	-108.85	1696.80	-12.00	-9.83	-4.44	-0.27	4.44	8.94	12.61	11.94	6.50	-0.05	-6.00	-11.11	-5.50	-3.00	2.80	7.63	12.75	18.30	22.50	21.16	15.30	8.00	1.11	-4.80	1.62	1.21	2.03	2.48	2.92	2.31	2.05	2.41	3.53	2.94	1.60	1.65													TP
USC00051060	BUCKHORN MTN 1E	CO	40.61	-105.29	2255.50	-7.11	-7.16	-4.33	-1.77	3.38	8.66	12.50	11.88	7.16	1.44	-3.55	-7.22	-1.25	-1.22	1.75	4.69	9.55	15.13	19.27	18.58	13.86	7.83	2.38	-1.50	1.44	1.85	5.35	6.50	8.28	6.50	6.22	6.01	4.52	3.91	2.61	1.67	39.87	41.91	87.88	89.66	27.68	1.77	0.00	0.00	9.39	34.03	48.76	40.89	TPS
USC00051071	BUENA VISTA 2S	CO	38.82	-106.12	2421.90	-11.61	-9.77	-5.77	-2.66	2.33	6.55	9.61	8.77	4.11	-1.77	-6.66	-11.27	-3.41	-1.97	1.80	5.30	10.69	15.77	18.72	17.44	13.30	7.25	1.27	-3.47	0.76	1.04	1.77	2.54	2.71	2.23	3.96	5.10	2.54	2.18	1.01	1.01	13.20	14.22	22.86	14.73	6.60	0.00	0.00	0.00	0.12	5.08	9.65	14.98	TPS
USC00051121	BURLINGTON	CO	39.30	-102.26	1289.30	-8.55	-7.44	-3.77	0.61	6.66	12.33	15.38	14.55	9.22	2.33	-3.77	-8.55	-1.33	0.02	4.30	9.00	14.69	20.52	23.75	22.72	17.66	10.69	3.77	-1.41	0.81	1.11	2.54	4.21	6.60	6.60	7.74	6.37	2.76	3.45	1.42	1.16	16.25	14.73	20.32	14.47	0.50	0.00	0.00	0.00	0.12	6.35	9.39	13.97	TPS
USC00051179	BYERS 5 ENE	CO	39.74	-104.12	1554.50	-9.83	-8.22	-3.88	0.05	5.61	10.61	13.88	13.11	7.94	1.05	-5.27	-10.22	-1.88	-0.33	4.33	8.55	13.97	19.44	23.11	21.97	17.05	10.05	3.05	-2.25	1.01	0.99	2.94	4.29	6.17	5.18	5.91	5.28	2.51	2.56	1.75	1.21	15.24	13.20	21.59	14.73	1.52	0.00	0.00	0.00	2.54	9.39	16.00	17.78	TPS
USC00051186	CABIN CREEK	CO	39.65	-105.70	3054.10	-11.66	-11.55	-9.22	-5.72	-0.38	4.11	7.16	6.33	2.38	-2.38	-7.88	-11.38	-5.52	-5.41	-2.91	0.36	5.75	11.00	14.08	13.08	9.30	3.94	-1.83	-5.47	1.82	2.26	4.90	6.47	5.02	4.90	6.85	7.64	4.16	3.45	3.50	2.56	29.97	34.79	77.47	61.46	22.09	1.01	0.00	0.25	6.60	24.38	45.97	48.00	TPS
USC00051268	CAMPO 7 S	CO	37.01	-102.55	1255.20	-6.33	-4.72	-1.05	3.77	9.72	15.05	17.77	17.00	11.83	4.66	-1.66	-6.16	1.33	3.00	7.00	12.05	17.47	22.88	25.50	24.44	19.91	13.16	6.41	1.36	0.88	0.96	2.54	3.37	5.33	6.24	6.83	7.56	3.50	3.50	1.11	1.19	12.95	7.11	11.68	2.79	0.25	0.00	0.00	0.00	0.00	3.55	4.57	16.51	TPS
USC00051294	CANON CITY	CO	38.46	-105.22	1635.60	-7.05	-6.27	-3.00	0.88	6.16	11.16	14.61	14.11	8.88	2.55	-3.00	-7.16	1.08	1.91	5.52	9.44	14.58	19.88	23.05	22.02	17.47	11.27	5.33	0.77	1.24	1.16	2.89	3.88	3.58	2.84	5.00	5.66	2.61	2.28	1.65	1.37	17.27	14.98	19.81	10.92	1.77	0.00	0.00	0.00	0.25	5.08	14.22	19.30	TPS
USC00051401	CASTLE ROCK	CO	39.41	-104.90	1885.20	-7.88	-6.83	-3.22	0.38	5.55	10.16	13.16	12.44	7.66	1.44	-3.94	-8.00	-0.19	0.58	4.11	7.75	13.05	18.13	21.36	20.30	15.94	9.77	3.91	-0.47	1.57	1.65	4.64	5.58	5.53	5.20	6.24	6.88	3.14	2.81	2.54	1.87	20.82	18.28	37.33	23.36	1.77	0.00	0.00	0.00	0.76	8.89	17.78	27.94	TPS
USC00051440	CEDAREDGE	CO	38.90	-107.93	1903.20	-10.11	-7.16	-3.88	-0.72	3.61	8.16	11.66	11.05	6.27	1.38	-5.27	-9.16	-2.19	0.44	4.63	8.33	13.36	18.80	22.13	21.00	16.27	10.27	2.50	-2.05	3.20	2.41	3.45	3.22	2.71	1.72	2.66	3.42	3.88	4.01	3.09	3.65	39.62	27.43	29.71	3.30	0.25	0.00	0.00	0.00	0.00	6.85	17.01	29.71	TPS
USC00051443	CEDAREDGE 3 E	CO	38.90	-107.89	2075.40	-8.00	-6.16	-2.11	1.33	6.22	11.33	14.16	13.44	9.33	2.88	-2.94	-7.66	-2.77	-0.77	3.47	7.83	12.77	18.72	21.80	20.66	16.11	9.41	2.55	-2.58	2.56	2.36	2.59	2.66	3.04	2.10	3.42	3.42	4.41	4.06	2.26	2.99													TP
USC00051458	CENTER 4 SSW	CO	37.70	-106.14	2338.70	-17.22	-13.72	-6.83	-2.77	2.16	5.50	8.22	7.61	3.61	-2.33	-8.88	-15.61	-8.30	-4.97	1.33	5.94	10.86	15.00	17.41	16.58	13.00	6.88	-0.49	-7.22	0.45	0.53	0.96	1.29	1.47	1.75	2.71	3.17	2.26	1.60	0.96	0.68	10.41	8.89	13.71	4.31	1.52	0.00	0.00	0.00	0.00	3.30	7.87	13.71	TPS
USC00051528	CHEESMAN	CO	39.22	-105.27	2097.00	-10.88	-9.44	-5.50	-1.22	3.83	8.22	11.16	10.27	5.55	-0.27	-5.50	-10.05	-1.77	-0.72	2.66	6.58	11.80	16.91	20.05	18.91	14.63	8.72	2.88	-1.61	1.19	1.42	3.68	3.96	4.59	5.28	5.94	7.74	3.22	2.76	1.95	1.57	17.78	19.81	35.81	23.87	4.06	0.00	0.00	0.00	1.27	15.24	20.82	24.89	TPS
USC00051539	CHERAW 1 N	CO	38.11	-103.51	1264.00	-10.94	-8.22	-3.38	1.27	7.72	12.88	15.77	15.11	9.33	1.61	-5.16	-10.27	-1.66	0.77	5.72	10.52	16.08	21.36	24.22	23.33	18.27	11.30	4.33	-1.38	0.83	0.91	2.46	3.20	3.78	4.44	5.81	4.92	2.81	2.26	1.06	1.04													TP
USC00051547	CHERRY CREEK DAM	CO	39.62	-104.83	1721.20	-7.66	-6.50	-3.11	0.72	5.66	10.44	13.72	12.94	8.05	1.83	-3.50	-7.94	-0.13	0.88	4.69	8.58	13.66	19.08	22.66	21.47	16.88	10.50	4.27	-0.36																									T
USC00051564	CHEYENNE WELLS	CO	38.82	-102.35	1313.70	-8.00	-6.55	-2.72	1.33	7.05	12.44	15.66	15.11	9.94	3.38	-3.22	-7.83	-0.47	1.05	5.52	9.94	15.41	21.08	24.41	23.52	18.69	11.91	4.72	-0.41	0.66	0.96	2.05	3.20	6.14	6.45	8.17	6.78	3.27	2.92	1.21	0.71	9.90	9.65	9.90	7.11	0.76	0.00	0.00	0.00	0.50	3.81	7.11	8.12	TPS
USC00051609	CIMARRON	CO	38.44	-107.55	2137.00	-17.05	-13.61	-7.72	-3.88	-0.38	2.44	6.44	6.44	1.61	-4.16	-9.22	-15.22	-8.05	-5.19	0.80	5.47	10.13	14.41	17.75	17.11	12.55	6.44	-0.47	-6.80	2.10	2.08	2.54	2.94	3.12	1.98	3.20	3.86	4.41	3.58	2.81	2.64	36.83	30.73	30.22	16.00	1.52	0.00	0.00	0.00	0.12	3.81	27.43	41.65	TPS
USC00051620	CLARKVILLE 1N	CO	40.41	-102.62	1234.40	-10.00	-8.38	-4.50	0.05	5.83	11.44	14.66	13.72	8.00	0.66	-4.94	-10.22	-2.41	-0.52	3.69	8.58	14.05	19.63	23.30	22.05	17.00	10.02	2.88	-2.41																									T
USC00051660	CLIMAX	CO	39.36	-106.18	3442.40	-16.72	-16.66	-14.05	-10.61	-4.83	0.49	3.88	3.27	-0.94	-6.66	-12.61	-16.66	-10.25	-9.63	-6.75	-3.47	1.80	7.61	11.05	10.00	6.22	0.13	-6.08	-10.36	4.85	4.52	5.74	6.29	4.87	3.37	6.14	6.37	4.34	4.34	5.00	5.02	101.34	94.48	114.30	97.79	44.95	8.12	0.50	0.25	13.20	55.37	80.01	99.82	TPS
USC00051681	COAL CREEK CANYON	CO	39.89	-105.38	2728.00	-9.16	-10.38	-7.16	-4.44	0.05	4.66	8.77	7.55	3.22	-1.33	-6.00	-10.05	-4.22	-4.50	-1.30	1.47	6.41	11.83	15.72	14.55	10.38	4.91	-0.63	-4.83	2.36	2.69	6.83	9.24	7.21	6.04	5.84	7.23	4.52	4.41	3.20	2.94	42.16	44.45	94.99	115.31	37.33	3.04	0.00	0.00	10.92	44.95	40.38	57.40	TPS
USC00051713	COCHETOPA CREEK	CO	38.44	-106.76	2439.00	-19.27	-16.05	-9.27	-4.83	-0.77	3.05	6.77	6.22	1.22	-4.83	-10.83	-17.33	-10.66	-7.50	-1.25	3.83	8.72	13.41	16.72	15.91	11.47	5.16	-2.08	-9.02	1.62	1.67	1.90	2.38	2.48	1.95	3.65	4.39	3.12	2.03	1.70	1.93	23.87	23.36	17.78	13.97	2.79	0.00	0.00	0.00	0.12	4.82	16.51	29.97	TPS
USC00051741	COLLBRAN	CO	39.24	-107.96	1822.70	-11.44	-8.50	-3.44	-0.55	4.44	8.83	12.55	11.66	6.44	0.38	-5.50	-10.27	-4.02	-1.08	4.00	7.58	12.88	17.91	21.52	20.50	15.61	9.22	2.11	-3.41	2.38	2.38	3.63	4.36	4.11	2.03	2.84	3.55	3.88	3.91	3.37	3.12													TP
USC00051743	COLLBRAN 2SW	CO	39.23	-107.97	1831.50	-12.33	-9.22	-4.44	-0.61	4.22	8.11	11.77	11.22	6.61	0.33	-5.66	-11.33	-4.75	-1.86	3.47	7.91	13.11	17.97	21.55	20.47	15.88	9.16	1.86	-4.38	2.38	2.89	3.75	3.68	3.53	2.64	3.20	3.63	4.44	4.39	2.87	2.43													TP
USC00051772	COLORADO NM	CO	39.10	-108.73	1762.00	-5.33	-2.83	1.33	4.83	10.16	15.33	18.83	17.38	12.77	6.27	-0.16	-4.83	-0.83	1.94	6.88	11.00	16.75	22.61	26.16	24.55	19.66	12.41	4.80	-0.55	1.98	1.57	2.54	2.76	2.61	1.87	2.10	2.74	3.14	3.22	2.36	1.93	16.51	12.70	8.12	2.54	0.12	0.00	0.00	0.00	0.00	1.52	7.36	17.01	TPS
USC00051886	CORTEZ	CO	37.34	-108.59	1879.70	-8.94	-6.05	-2.66	0.33	5.00	9.22	13.55	13.05	8.27	1.94	-3.61	-8.05	-1.61	0.83	4.75	8.63	13.86	18.97	22.61	21.58	17.05	10.44	3.88	-1.11	2.23	2.38	2.64	2.36	2.10	1.01	3.25	3.75	3.93	3.30	2.69	2.23	19.81	19.30	12.19	3.81	0.12	0.00	0.00	0.00	0.00	1.27	7.87	16.76	TPS
USC00051932	CRAIG 4 SW	CO	40.45	-107.58	1980.00	-13.72	-11.83	-6.38	-2.27	2.44	6.50	10.11	9.50	4.33	-1.38	-7.00	-12.83	-7.08	-5.05	0.75	5.69	10.63	15.80	19.80	18.97	13.75	7.30	-0.08	-6.41	2.69	3.02	3.45	4.26	3.55	3.25	3.04	3.14	4.82	4.59	3.70	2.89	39.37	34.03	30.98	14.73	2.03	0.25	0.00	0.00	0.76	7.36	26.92	37.08	TPS
USC00051939	CREEDE	CO	37.85	-106.92	2698.10	-15.77	-13.50	-8.94	-4.61	-0.77	2.22	5.94	5.38	1.11	-3.77	-10.05	-15.33	-7.13	-4.52	-0.19	4.08	8.58	12.66	15.58	14.77	11.08	6.02	-0.58	-6.36	1.57	1.72	2.41	2.54	3.60	2.38	5.35	7.13	4.95	4.03	2.28	1.27													TP
USC00051948	CREEDE WTP	CO	37.82	-106.93	2628.60	-23.50	-18.61	-12.05	-6.61	-2.38	0.77	4.83	5.33	-0.16	-5.55	-12.22	-21.44	-11.97	-8.22	-2.66	2.83	7.41	11.94	15.13	14.91	10.13	4.58	-2.19	-10.58																									T
USC00051959	CRESTED BUTTE	CO	38.87	-106.97	2702.10	-22.00	-19.61	-14.16	-7.44	-1.94	0.88	3.83	3.72	-0.49	-5.38	-12.72	-20.22	-12.55	-10.33	-5.52	0.05	6.08	10.66	13.77	13.08	8.86	3.27	-4.55	-11.47	5.99	6.24	5.13	4.74	3.75	3.04	5.05	5.71	5.61	4.85	5.38	5.74	97.53	96.77	81.02	51.81	18.54	1.52	0.00	0.00	3.81	23.62	70.10	105.41	TPS
USC00051964	CRESTONE 2 SE	CO	37.98	-105.68	2439.60	-13.16	-10.33	-6.22	-2.83	2.00	6.27	9.11	8.33	4.44	-1.27	-7.55	-12.94	-6.00	-3.36	1.13	5.38	10.63	15.61	18.13	17.02	12.97	6.94	-0.27	-5.80	1.49	1.09	2.84	2.84	2.59	2.54	5.79	5.58	3.35	2.51	1.67	1.34	25.65	18.03	31.24	27.68	5.58	0.00	0.00	0.00	0.00	9.65	18.54	21.59	TPS
USC00051977	CRIPPLE CREEK 3NNW	CO	38.79	-105.20	2814.80	-10.55	-9.50	-6.33	-3.11	1.50	6.94	9.50	8.77	4.61	-0.55	-6.05	-11.05	-4.88	-3.63	-0.47	3.11	8.27	14.02	16.69	15.47	11.36	6.00	-0.25	-5.22																									T
USC00051996	CROOK	CO	40.86	-102.80	1130.50	-10.16	-8.83	-4.77	-0.38	5.72	11.50	14.55	13.50	7.61	1.05	-6.00	-10.44	-1.41	0.19	4.44	9.08	14.61	20.38	24.22	22.94	17.61	10.77	3.44	-2.00	0.73	1.01	2.76	4.39	6.62	7.51	8.25	5.51	3.02	2.89	1.21	1.21	6.60	12.70	10.16	5.08	0.25	0.00	0.00	0.00	0.25	2.79	6.35	11.17	TPS
USC00052184	DEL NORTE 2E	CO	37.67	-106.32	2396.90	-16.33	-13.61	-8.33	-4.72	0.33	4.33	7.66	6.94	2.33	-3.27	-9.88	-15.50	-8.05	-5.50	-0.05	4.19	9.38	13.75	16.33	15.38	11.47	5.91	-1.41	-7.38	0.99	0.91	2.10	2.10	2.10	1.90	3.96	4.77	2.99	2.10	1.44	1.39	14.73	15.24	24.13	11.93	3.30	0.00	0.00	0.00	0.00	5.84	14.22	16.25	TPS
USC00052192	DELTA	CO	38.75	-108.07	1502.70	-9.61	-6.72	-2.11	1.61	6.77	10.61	13.83	12.94	8.00	2.00	-3.72	-8.72	-2.72	0.22	5.44	9.44	14.91	19.86	23.19	21.91	17.16	10.94	3.55	-2.19	1.16	1.11	1.52	1.42	1.85	1.77	1.80	2.38	2.79	3.30	1.47	0.86													TP
USC00052196	DELTA 3E	CO	38.75	-108.02	1532.20	-10.55	-6.38	-2.22	1.50	6.33	10.77	13.88	12.88	7.88	1.33	-4.77	-9.16	-3.08	0.88	5.97	10.33	15.75	20.52	23.50	22.41	17.25	10.72	3.27	-2.47	1.16	1.32	1.70	1.80	1.98	1.57	2.51	2.59	3.22	3.47	2.00	1.98													TP
USC00052213	DENVER 1 SW 7NEWS	CO	39.72	-104.98	1599.90																									1.37	1.29	3.65	5.96	6.19	4.52	4.82	6.01	2.69	2.94	2.33	1.80													P
USC00052223	DENVER WATER DEPT	CO	39.72	-105.00	1593.50	-6.88	-6.05	-1.83	1.66	7.61	12.44	15.94	15.27	9.94	2.72	-3.27	-7.55	1.22	1.66	5.86	9.63	15.19	20.55	24.50	23.44	18.52	11.25	4.72	0.33	1.24	1.44	3.75	5.28	6.35	4.97	5.00	5.41	3.32	3.20	2.05	1.29													TP
USC00052281	DILLON 1 E	CO	39.62	-106.03	2763.00	-17.11	-15.94	-11.83	-7.55	-2.83	0.72	3.72	3.27	-1.16	-5.94	-11.05	-16.05	-8.66	-7.47	-3.80	0.44	5.61	10.33	13.55	12.72	8.55	2.97	-3.25	-8.16	2.05	2.31	2.59	3.22	3.35	3.17	4.87	4.90	3.60	2.33	2.36	2.23	38.10	39.87	42.41	41.91	13.20	2.03	0.00	0.00	3.55	15.74	37.33	39.11	TPS
USC00052286	DINOSAUR NATL MONUMNT	CO	40.24	-108.97	1820.30	-11.55	-9.11	-3.44	0.22	4.94	9.88	13.83	12.88	7.94	1.83	-4.72	-10.55	-5.44	-2.55	3.75	8.30	13.75	19.41	23.36	22.08	16.77	9.66	1.66	-4.80	1.37	1.44	2.03	2.79	3.22	2.00	2.26	2.41	3.55	3.86	2.20	1.77	20.82	14.98	9.90	4.82	0.76	0.00	0.00	0.00	0.00	1.77	12.44	22.35	TPS
USC00052326	DOLORES	CO	37.47	-108.49	2118.40																									3.96	4.14	4.97	3.96	2.79	1.72	3.47	4.67	5.05	4.95	4.57	3.47	37.33	38.60	31.49	14.73	1.27	0.00	0.00	0.00	0.00	5.33	27.94	30.48	PS
USC00052342	DOVE CREEK	CO	37.76	-108.91	2091.80	-7.94	-5.88	-2.66	-0.11	5.44	10.55	14.33	13.38	9.77	3.22	-2.72	-7.88	-2.05	-0.25	3.61	7.36	13.00	18.58	22.05	20.80	16.66	9.94	3.38	-2.00	3.37	3.04	2.99	2.89	2.33	1.34	2.99	3.73	4.31	4.47	2.92	3.40													TP
USC00052432	DURANGO	CO	37.28	-107.88	2011.70	-10.83	-7.33	-4.16	-0.61	3.00	6.94	10.77	10.77	5.66	-0.05	-5.22	-9.66	-2.94	0.44	4.16	8.13	12.94	18.38	21.19	20.00	15.97	9.47	2.83	-2.08																									T
USC00052441	DURANGO	CO	37.29	-107.85	2060.80	-10.33	-7.94	-4.27	-0.88	3.11	7.22	10.61	10.16	6.27	0.38	-5.05	-9.88	-3.30	-0.72	3.72	8.00	12.27	16.94	19.80	18.83	14.97	8.77	2.30	-2.91	5.02	3.63	4.06	3.53	2.79	1.44	4.54	6.80	5.84	5.51	5.28	4.85	49.27	38.10	13.46	10.16	0.50	0.00	0.00	0.00	0.00	2.79	14.47	34.79	TPS
USC00052446	EADS	CO	38.47	-102.77	1283.80	-9.38	-7.22	-2.72	1.55	7.61	13.11	16.27	15.44	9.94	2.44	-3.88	-8.88	-1.55	0.41	5.44	10.05	15.77	21.33	24.58	23.30	18.47	11.11	4.30	-1.19	0.86	1.14	2.36	3.65	5.74	5.66	6.07	6.52	2.59	3.07	1.16	0.96													TP
USC00052494	EASTONVILLE 2 NNW	CO	39.10	-104.59	2197.60																									1.34	1.32	4.03	6.04	6.75	5.96	8.22	9.72	3.73	3.27	2.13	1.52	23.62	21.08	50.54	48.00	18.03	1.27	0.00	0.00	2.79	22.09	27.43	27.43	PS
USC00052631	ELIZABETH 2NW	CO	39.38	-104.62	2028.10	-8.00	-7.27	-4.00	-1.00	3.83	8.77	13.00	12.05	7.27	1.16	-3.88	-8.33	-1.08	-0.13	3.05	6.61	12.05	17.27	20.91	19.69	15.47	9.22	3.11	-1.38	1.87	1.34	3.32	5.38	6.24	6.68	8.50	7.31	2.74	2.84	2.03	1.82													TP
USC00052759	ESTES PARK	CO	40.37	-105.48	2279.90	-7.27	-8.33	-5.00	-2.05	2.38	5.83	8.83	8.22	4.38	-0.33	-4.33	-8.44	-1.41	-1.61	1.69	5.19	9.91	14.38	17.55	16.86	12.77	7.30	2.02	-2.27	1.14	1.82	3.42	4.74	5.41	4.44	5.91	5.53	3.53	2.61	2.05	1.16	17.52	30.98	38.60	36.57	5.84	0.76	0.00	0.00	5.84	10.92	27.68	16.00	TPS
USC00052761	ESTES PARK 1 SSE	CO	40.36	-105.51	2372.90	-8.66	-8.72	-6.00	-2.55	2.11	6.44	9.61	8.83	3.72	-0.49	-4.83	-8.50	-3.44	-3.22	-0.16	3.61	8.83	14.25	17.61	16.58	11.80	6.19	0.30	-3.61	1.82	1.80	4.74	5.30	6.09	4.90	5.81	4.82	3.60	2.94	2.23	1.62													TP
USC00052790	EVERGREEN	CO	39.63	-105.31	2129.00	-11.05	-10.16	-6.22	-2.72	2.05	6.11	9.27	8.72	3.88	-1.94	-6.61	-10.94	-2.22	-1.69	1.83	5.25	9.94	14.80	18.11	17.25	12.88	7.02	1.69	-2.41	1.47	1.77	5.10	5.68	5.99	5.28	5.68	6.27	3.78	3.50	2.26	2.05	21.84	23.62	50.80	35.05	7.11	0.00	0.00	0.00	3.04	16.76	30.73	21.33	TPS
USC00052816	FAIRPLAY S PARK RD	CO	39.22	-105.99	3046.50	-11.77	-11.94	-9.22	-4.38	-0.27	3.22	6.22	5.94	1.77	-2.83	-8.00	-11.88	-5.94	-5.52	-2.69	1.55	6.30	11.16	13.97	13.36	9.41	4.25	-1.72	-5.77	1.39	1.42	2.71	3.07	4.01	3.32	5.63	6.68	3.30	2.69	1.77	1.57													TP
USC00052932	FLAGLER 1S	CO	39.28	-103.06	1499.60	-10.00	-8.66	-4.16	-0.05	5.77	11.16	14.38	13.66	8.55	1.66	-5.22	-9.44	-1.58	-0.41	4.16	8.47	14.11	19.88	23.02	22.08	17.16	10.50	3.16	-1.58	0.83	0.78	2.20	3.30	5.76	7.26	8.02	6.75	2.76	2.61	1.19	0.93	10.16	10.16	14.98	12.19	2.54	0.00	0.00	0.00	1.01	4.57	8.63	11.93	TPS
USC00052934	FLATIRON RESERVOIR	CO	40.36	-105.23	1677.60																									1.27	1.19	3.96	5.46	6.98	5.68	5.02	4.54	4.03	2.76	2.15	1.37													P
USC00052944	FLEMING	CO	40.68	-102.83	1292.40																									0.86	1.11	2.08	4.29	6.95	7.23	7.54	5.89	4.34	3.40	1.27	1.01													P
USC00052947	FLEMING 3SW	CO	40.64	-102.85	1297.20	-8.88	-8.11	-4.11	-0.11	6.05	11.44	14.94	14.05	8.27	1.55	-4.72	-9.83	-1.61	-0.47	3.66	8.11	14.19	19.55	23.38	22.41	17.22	9.91	2.58	-2.69	0.58	1.16	2.79	4.62	8.35	6.80	7.21	6.29	3.20	3.32	1.77	1.32	8.89	13.46	12.44	11.17	0.12	0.00	0.00	0.00	0.76	6.09	11.17	17.78	TPS
USC00052965	FLORISSANT FOSSIL BED	CO	38.91	-105.28	2553.90	-16.16	-14.66	-10.05	-6.11	-1.72	2.22	4.66	4.50	0.11	-5.61	-10.22	-15.55	-6.19	-4.88	-0.86	3.19	7.97	12.47	14.97	14.11	10.30	4.75	-1.02	-6.08	1.21	1.19	2.99	4.01	4.14	4.80	7.26	8.58	3.37	2.36	1.62	1.29													TP
USC00053005	FT COLLINS	CO	40.61	-105.13	1525.20	-7.83	-6.16	-2.11	1.94	6.94	11.44	14.72	13.72	8.61	2.44	-3.38	-7.94	-0.52	0.94	5.25	9.36	14.33	19.16	22.52	21.30	16.50	10.08	3.69	-0.97	1.01	1.01	4.03	5.23	6.17	5.51	4.34	4.06	3.37	2.92	1.93	1.27	20.06	17.52	32.00	15.74	1.77	0.12	0.00	0.00	2.28	9.14	21.84	21.33	TPS
USC00053006	FT COLLINS 4 E	CO	40.57	-105.02	1499.60	-9.50	-7.55	-3.55	0.94	6.33	11.00	14.11	13.11	7.83	1.16	-5.05	-9.50	-1.72	-0.19	4.13	8.55	13.77	18.86	22.27	21.11	16.05	9.30	2.52	-2.30	1.06	1.09	3.60	5.18	6.04	5.18	3.14	3.40	3.32	2.92	1.82	1.21	17.27	14.98	27.43	12.44	2.79	0.00	0.00	0.00	2.28	8.89	14.98	18.79	TPS
USC00053016	FT LEWIS	CO	37.23	-108.05	2328.70	-11.44	-9.33	-5.50	-2.16	1.50	5.61	10.16	9.83	5.50	-0.38	-5.94	-10.61	-4.75	-2.75	1.16	5.41	9.94	14.80	18.27	17.36	13.27	7.13	0.61	-4.22	3.86	3.60	3.75	2.84	2.48	1.70	5.35	5.81	5.46	3.98	4.01	3.20	55.37	46.48	29.97	13.71	1.27	0.00	0.00	0.00	0.12	3.55	32.00	42.16	TPS
USC00053038	FT MORGAN	CO	40.26	-103.81	1328.60	-12.00	-10.16	-4.61	0.05	6.16	11.27	14.61	13.38	7.72	0.38	-6.66	-11.88	-4.13	-1.88	3.38	8.16	13.97	19.47	23.11	21.75	16.61	9.27	1.55	-4.13	0.60	0.43	1.87	3.22	5.61	6.09	5.81	4.82	3.17	2.54	1.11	0.78	12.70	5.84	13.46	5.08	0.12	0.00	0.00	0.00	0.76	2.54	7.11	14.47	TPS
USC00053063	FOUNTAIN	CO	38.67	-104.70	1694.70																									0.91	0.83	2.41	4.03	5.08	7.06	9.01	9.98	3.07	2.92	1.24	1.21	8.89	9.39	13.20	6.35	0.76	0.00	0.00	0.00	0.25	2.79	6.35	15.24	PS
USC00053079	FOWLER 1 SE	CO	38.12	-104.00	1319.80																									0.55	0.55	1.82	3.30	4.29	3.88	4.62	5.33	1.95	2.20	0.91	0.71	10.16	6.85	8.12	3.04	1.01	0.00	0.00	0.00	0.50	2.28	6.35	11.93	PS
USC00053116	FRASER	CO	39.94	-105.81	2609.10	-18.77	-17.61	-12.16	-7.50	-3.05	-0.27	2.55	2.05	-1.88	-6.33	-12.77	-18.16	-9.77	-8.13	-3.47	1.36	6.61	10.75	13.61	12.72	8.75	3.22	-4.30	-9.69	3.86	3.68	4.69	4.82	3.91	3.42	4.41	4.67	4.08	3.40	3.63	4.36	62.23	60.96	51.56	43.94	7.62	0.50	0.00	0.00	3.04	23.87	43.18	66.04	TPS
